reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A3UIH7DCQRA21L,B00068S9KY,RWM,"[5, 5]","**Here is a side-by-side comparison of ten leading magnesium supplements: Nutrigold Magnesium Gold, Doctor's Best High Absorption 100% Chelated Magnesium, JigSaw Magnesium w/SRT, Now Foods Magnesium Citrate (200 mgs), Now Foods Magnesium Capsules (400 mgs), Solgar Magnesium Citrate, Life Extension Magnesium Caps, Thorne Research Magnesium Citrate, Bluebonnet Nutrition Albion Chelated Magnesium, and Swanson Albion Chelated Magnesium.Magnesium is needed for more than 300 biochemical reactions in the body. It helps maintain normal muscle and nerve function, keeps heart rhythm steady, supports a healthy immune system, and keeps bones strong. Magnesium also helps regulate blood sugar levels, promotes normal blood pressure, and is known to be involved in energy metabolism and protein synthesis. There is an increased interest in the role of magnesium in preventing and managing disorders such as hypertension, cardiovascular disease, and diabetes.Magnesium is present in all cells of the body. It is a mineral that is critical for energy production and metabolism, muscle contraction, nerve impulse transmission, and bone mineralization. It helps to regulate calcium transport and absorption. By stimulating the secretion of calcitonin, it aids the influx of calcium into bone and promotes optimal bone mineralization. It has been called nature's calcium channel blocker. The idea refers to magnesium's ability to block calcium from entering muscle and heart cells.BREAKDOWN: Here is a breakdown of these supplements.Nutrigold Magnesium Gold (See,Nutrigold Magnesium Gold 120 Vegetarian Capsules)*****Form: magnesium malate / magnesium glycinateWater solubleNot certified Kosher or Halal$ N/A for 120 200 mg capsules on AmazonRecommended Serving: two capsulesPrice per gel cap: $ N/A (using Amazon's price)Price per 100 mgs magnesium: $ N/A (using Amazon's price)No soyNo GMOsNo cholesterolNo stearatesChelatedVegetarianNot enteric coatedNo laxative propertiesNo ingredients sourced from ChinaPhone Number:  (800) 476-3542Manufactured in the U.S.A.Ingredients: magnesium malate, chelated magnesium glycinate, and vegetarian capsule (non-GMO plant cellulose)Doctor's Best High Absorption 100% Chelated Magnesium (See,Doctor's Best High Absorption Magnesium (200 Mg Elemental), 240-Count)*****Form: magnesium glycinateNot water solubleNot certified Kosher or Halal$17.09 for 240 100 mg tablets on AmazonRecommended Serving: two tabletsPrice per tablet: $.07 (using Amazon's price)Price per 100 mgs magnesium: $.07 (using Amazon's price)No soyNo GMOsNo cholesterolContains stearatesChelatedVegetarianNot enteric coatedNo laxative propertiesNo ingredients sourced from ChinaPhone Number: (800) 333-6977Manufactured in the U.S.A.Ingredients: magnesium glycinate, cellulose, stearic acid, croscarmellose sodium, hypromellose, and magnesium stearate (vegetable source)JigSaw Magnesium w/SRT (See,JigSaw Magnesium w/SRT, 240T/Bottle.)*****Form: magnesium malateWater solubleNot certified Kosher or Halal$29.29 for 240 125 mg tablets on AmazonRecommended Serving: four tabletsPrice per gel cap: $.12 (using Amazon's price)Price per 100 mgs magnesium: $.10 (using Amazon's price)No soyNo GMOsNo cholesterolNo stearatesChelatedVegetarianTime ReleaseNo laxative propertiesNo ingredients sourced from ChinaPhone Number: (866) 601-5800Manufactured in the U.S.A.Ingredients: magnesium malate, microcrystalline cellulose, modified cellulose, crosscarmellose sodium, silica, food glaze, micro wax, vitamin C, vitamin B6, folic acid, vitamin B12,  and malic acidNow Foods Magnesium Citrate (200 mgs) (See,Now Foods Magnesium Citrate 200mg,  250 Tablets)****Form: magnesium citratePartially water solubleNot certified Kosher or Halal$9.49 for 250 200 mg tablets on AmazonRecommended Serving: two tabletsPrice per tablet: $.05 (using Amazon's price)Price per 100 mgs magnesium: $.02 (using Amazon's price)No soyNo GMOsNo cholesterolContains stearatesChelatedVegetarianNot enteric coatedPossibly contains laxative propertiesPhone Number: (888) 669-3663Manufactured in the U.S.A.Ingredients: magnesium citrate, cellulose, stearic acid (vegetable source), croscarmellose sodium, magnesium stearate (vegetable source), and vegetable coatingNow Foods Magnesium Capsules (400 mgs) (See,NOW Foods Magnesium Capsules, 180 Capsules / 400mg)***Form: magnesium oxide, magnesium citrate, and magnesium aspartateWater solubleNot certified Kosher or Halal$12.19 for 180 400 mg capsules on AmazonRecommended Serving: one capsulePrice per capsule: $.07 (using Amazon's price)Price per 100 mgs magnesium: $.02 (using Amazon's price)No soyNo GMOsNo cholesterolContains stearatesNot chelatedVegetarianNot enteric coatedContains laxative propertiesCompany Number: (888) 669-3663Manufactured in the U.S.A.Ingredients: magnesium oxide, magnesium citrate, magnesium aspartate, white rice flour, gelatin (capsule), and magnesium stearateSolgar Magnesium Citrate (See,Magnesium Citrate - 120 - Tablet)****Form: magnesium citrateNot water solubleCertified Kosher$14.90 for 120 200 mg tablets on AmazonRecommended Serving: two tabletsPrice per tablet: $.12 (using Amazon's price)Price per 100 mgs magnesium: $.06 (using Amazon's price)No soyNo GMOsNo cholesterolContains stearatesNot chelatedVegetarianNot enteric coatedPossibly contains laxative propertiesPhone Number: (201) 944-2311Manufactured in the U.S.A.Ingredients: magnesium citrate, microcrystalline cellulose, vegetable cellulose, dicalcium phosphate, silica, vegetable magnesium stearate, titanium dioxide, and vegetable glycerinLife Extension Magnesium Caps (See,Life Extension Magnesium 500 Mg Vegetarian Capsules, 100 Count)****Form: magnesium oxide, magnesium aspartate, magnesium citrate, magnesium succinate, and magnesium amino acid chelateWater solubleNot certified Kosher or Halal$13.99 for 100 500 mg capsules on AmazonRecommended Serving: one capsulePrice per capsule: $.15 (using Amazon's price)Price per 100 mgs magnesium: $.03 (using Amazon's price)No soyNo GMOsNo cholesterolNo stearatesChelatedVegetarianNot enteric coatedPossibly contains laxative propertiesPhone number: (800) 226-2370Manufactured in the U.S.A.Ingredients: magnesium oxide, magnesium aspartate, magnesium citrate, magnesium succinate, and magnesium amino acid chelateThorne Research Magnesium Citrate (See,Thorne Research Magnesium Citrate (140 mg) 90 Capsules)*****Form: magnesium citrateWater solubleNot certified Kosher or Halal$11.85 for 90 140 mg gel caps on AmazonRecommended Serving: one - three gel capsPrice per gel cap: $.13 (using Amazon's price)Price per 100 mgs magnesium: $.09 (using Amazon's price)No soyNo GMOsNo cholesterolNo stearatesChelatedVegetarianNot enteric coatedPossibly contains laxative propertiesPhone Number: (800) 228-1966Manufactured in the U.S.A.Ingredients: magnesium citrate, hypromellose (derived from cellulose) capsule, leucine, and silicon dioxideBluebonnet Nutrition Albion Chelated Magnesium (See,Bluebonnet - Albion Chelated Magnesium 200 Mg - 120 VegCap Kosher,Gluten-Free)*Form: magnesium glycinate / magnesium oxideWater solubleCertified Kosher$20.28 for 120 200 mg gel caps on AmazonRecommended Serving: one gel capPrice per gel cap: $.17 (using Amazon's price)Price per 100 mgs magnesium: $.10 (using Amazon's price)No soyNo GMOsNo cholesterolContains stearatesChelatedVegetarianNot enteric coatedPossibly contains laxative propertiesPhone Number: (281) 240-3332Manufactured in the U.S.A.Ingredients: magnesium glycinate, magnesium oxide, kosher vegetable capsules, vegetable cellulose, and vegetable magnesium stearateSwanson Albion Chelated Magnesium (See,Albion Chelated Magnesium 133 mg 90 Caps)**Form: magnesium glycinate / magnesium oxideWater solubleNot certified Kosher or Halal$ N/A 90 133 mg servings on AmazonRecommended Serving: three gel capsPrice per gel cap: $ N/A (using Amazon's price)Price per 100 mgs magnesium: $ N/A (using Amazon's price)No soyNo GMOsNo cholesterolContains stearatesChelatedNot vegetarianNot enteric coatedPossibly contains laxative propertiesPossibly sourced from ChinaPhone Number:  (800) 824-4491Manufactured in the U.S.A.Ingredients: magnesium glycinate, magnesium oxide, gelatin, citric acid, maltodextrin, may contain one or more of the following: microcrystalline cellulose, plant fiber, magnesium stearate, and silicaFORMS OF MAGNESIUM SUPPLEMENTS: Magnesium supplements come in a variety of forms, such as  magnesium glycinate, a chelated form of magnesium that tends to provide the highest levels of absorption and bioavailability and is typically considered ideal for those who are trying to correct a deficiency; magnesium citrate, which is a magnesium with citric acid, and has laxative properties; magnesium oxide, which is a non-chelated type of magnesium, that has stool softening properties; and magnesium l-threonate, which is a newer, emerging form of magnesium supplement that appears to have promising cognitive benefits. Magnesium L-Threonate supplements are not reviewed here, but are reviewed separately.MAGNESIUM RICH FOODS: Green leafy vegetables such as spinach, nuts, seeds, unsweetened cocoa, dried seaweed, dried coriander, and dried basil.PRICE PER PILL: Bluebonnet Nutrition Albion Chelated Magnesium ($.17 per gel cap) is the most expensive per pill of those in the comparison; followed by Life Extension Magnesium Caps ($.15 per capsule); followed by Thorne Research Magnesium Citrate ($.13 per gel cap); followed by JigSaw Magnesium w/SRT ($.12 per tablet) and Solgar Magnesium Citrate ($.12 per gel cap); followed by Doctor's Best High Absorption 100% Chelated Magnesium ($.07 per tablet) and Now Foods Magnesium Capsules (400 mgs)($.07 per capsule); and followed by Now Foods Magnesium Citrate (200 mgs)($.05 per tablet), which is the least expensive per pill of those in the comparison.PRICE PER 100 MGS MAGNESIUM: JigSaw Magnesium w/SRT ($.10 per 100 mgs magnesium) and Bluebonnet Nutrition Albion Chelated Magnesium ($.10 per 100 mgs magnesium)are the most expensive per 100 mgs of magnesium of those in the comparison; followed by Thorne Research Magnesium Citrate ($.09 per 100 mgs magnesium); followed by Doctor's Best High Absorption 100% Chelated Magnesium ($.07 per 100 mgs magnesium); followed by Solgar Magnesium Citrate ($.06 per 100 mgs magnesium); followed by Life Extension Magnesium Caps ($.03 per 100 mgs magnesium); and followed by Now Foods Magnesium Citrate (200 mgs)($.02 per 100 mgs magnesium) and Now Foods Magnesium Capsules (400 mgs)($.02 per 100 mgs magnesium), which are the least expensive per 100 mgs of magnesium of those in the comparison.SOY/GMO/CHOLESTEROL CONTENT: None of these products contain soy, GMOs, or cholesterol.STEARATES: Doctor's Best High Absorption 100% Chelated Magnesium, Now Foods Magnesium Citrate (200 mgs), Now Foods Magnesium Capsules (400 mgs), Solgar Magnesium Citrate, Bluebonnet Nutrition Albion Chelated Magnesium, and Swanson Albion Chelated Magnesium contain stearates. Nutrigold Magnesium Gold, JigSaw Magnesium w/SRT, Life Extension Magnesium Caps, and Thorne Research Magnesium Citrate do not contain stearates.CERTIFIED KOSHER: Solgar Magnesium Citrate and Bluebonnet Nutrition Albion Chelated Magnesium are the only products in this group that are certified Kosher. Look for the Kosher certification (called a ""Hechsher"") on the label.CHELATED: Nutrigold Magnesium Gold, JigSaw Magnesium w/SRT, Doctor's Best High Absorption 100% Chelated Magnesium, Now Foods Magnesium Citrate (200 mgs), Life Extension Magnesium Caps, Thorne Research Magnesium Citrate, Bluebonnet Nutrition Albion Chelated Magnesium, and Swanson Albion Chelated Magnesium are chelated. Now Foods Magnesium Capsules (400 mgs) and Solgar Magnesium Citrate are not chelated. A chelated form of magnesium tends to provide the highest levels of absorption and bioavailability.ENTERIC COATING: None of these supplements are enteric coated. However, JigSaw Magnesium w/SRT offers a time release formula, called ""SRT,"" which stands for Sustained Release Technology. JigSaw claims that with SRT, instead of the magnesium being dumped into your system all at once, SRT slows down the release of magnesium so it's spread out over 8 hours, which allows your body to absorb what it needs. SRT is an excellent feature and only JigSaw Magnesium w/SRT has it.MEALS: Magnesium supplements are best taken with a meal containing some fat, as they are more efficiently absorbed when taken with food.BLUEBONNET TRANSPARENCY ISSUE: The magnesium contained in Bluebonnet Nutrition Albion Chelated Magnesium is buffered. It is a 50-50 blend of magnesium glycinate and magnesium oxide. It is my understanding that this magnesium glycinate - magnesium oxide blend is purchased by Bluebonnet from Albion Laboratories. Magnesium oxide is an inferior form of magnesium in terms of absorption. The inclusion of magnesium oxide could impair the bio-availability of this product. The problem arises because Bluebonnet has failed to disclose, on its label, website or product page, that it contains magnesium oxide. This is a clear deception by Bluebonnet that creates a serious transparency issue for the company. Despite this deception and undisclosed adulteration, Bluebonnet sells this product at a premium price above almost all others.SWANSON TRANSPARENCY ISSUE: Swanson lists magnesium oxide in the ""other ingredients"" section. This is misleading because it implies that only small quantities of magnesium oxide are used, as if it were a processing aid. This is incorrect, because magnesium oxide is a significant part of the Swanson Albion Chelated Magnesium formula and it has an established ""daily value,"" which means it should be listed INSIDE the supplement facts panel. I view this as misleading and, therefore, I believe Swanson has a transparency issue.OPINION: In my opinion, all of these magnesium supplements are good, with the exception of those made in whole or in part of magnesium oxide, which I rate poorly. I would go with a chelated magnesium glycinate or magnesium malate product. Consequently, I deducted one star from Solgar Magnesium Citrate, Nature Made High Potency Magnesium, and Now Foods Magnesium Capsules (400 mgs) because they are not chelated; I deducted one star from Life Extension Magnesium Caps because it is partly magnesium oxide and it is expensive and over-priced; I deducted two more stars from Nature Made High Potency Magnesium because it is magnesium oxide; I deducted one star from Bluebonnet Nutrition Albion Chelated Magnesium because it contains stearates and it is extremely expensive and over-priced; I deducted three more stars from Bluebonnet Nutrition Albion Chelated Magnesium because it is partly magnesium oxide, the company failed to disclose magnesium oxide content in the product's supplement facts panel, the company stonewalled and refused to answer repeated inquiries about the magnesium oxide content of the product, and the company lacks transparency; and I deducted three stars from Swanson Albion Chelated Magnesium because it is partly magnesium oxide, it contains stearates, and the company lacks transparency.Based upon my analysis, in my opinion, Nutrigold Magnesium Gold, Doctor's Best High Absorption 100% Chelated Magnesium, and JigSaw Magnesium w/SRT are the best performers in this comparison. However, JigSaw Magnesium w/SRT is not only expensive, but its price fluctuates greatly from day to day; sometimes it's $39.99 per bottle and sometimes its $28.50 per bottle. I'm not impressed with its price instability.RATING:I rated Nutrigold Magnesium Gold, Doctor's Best High Absorption 100% Chelated Magnesium, JigSaw Magnesium w/SRT, and Thorne Research Magnesium Citrate five stars.I rated Now Foods Magnesium Citrate (200 mgs) four stars because it is magnesium citrate and it contains stearates.I rated Now Foods Magnesium Capsules (400 mgs) three stars because it is partly magnesium oxide and it is not chelated.I rated Solgar Magnesium Citrate four stars because it is magnesium citrate, it is not chelated, and it contains stearates.I rated Life Extension Magnesium Caps four stars because it is partly magnesium oxide.I rated Bluebonnet Nutrition Albion Chelated Magnesium one star because it contains stearates, it is extremely expensive and over-priced for a magnesium oxide blend, it is partly magnesium oxide, the company failed to disclose magnesium oxide content in the product's supplement facts panel, the company stonewalled and refused to answer repeated inquiries about the magnesium oxide content of the product, and the company lacks transparency.I rated Swanson Albion Chelated Magnesium two stars because it is partly magnesium oxide, it contains stearates, and the company lacks transparency.I have separately reviewed all of these products.Prices current as of 06/15/2014.",2.0,Swanson Albion Chelated Magnesium vs Nine Leading Magnesium Supplements,1388620800.0,"01 2, 2014"
A1M6JI86YWOETB,1555972608,Regina Toffolo,"[0, 0]","I first read this book 20 years ago - I found it inspirational then, and I find it inspirational now.  I have reread it many times, and I have purchased numerous copies to give to friends as well.  This book is not just a treatise on writing.  It is a boisterous expose' of our spiritual and creative natures, and how these tender qualities are squashed in us as life goes along.  Read this book, and reclaim the exuberance and joy that comes with the freedom to be our true selves!  (Oh, and get some input on writing while you are at it...)",5.0,Long-time favorite!,1378944000.0,"09 12, 2013"
A2KVVCLDW2JWFV,B000P0TP8I,Cathy Ann,"[0, 0]",So much fun to use and play with. Alot of fun to play. The whole family has a good time.,5.0,Fun product,1353801600.0,"11 25, 2012"
A1D4K6GG9Y99FR,B001LYYO10,Richard Huddleston,"[0, 0]",Excellent product and a great value!!!  I plan to purchase a couple more.  It is the best light I have in my assortment of light-tools.,5.0,Nu-Flare,1352073600.0,"11 5, 2012"
A1MBDY1TZEALPR,B000929V2C,dustin hoffman,"[1, 1]","I had this video on VHS when I was a kid, and I got hoping that my daughter would like it.  She totally does!  We sing along with some of my favorites like, ""Dance ourselves to sleep"" and ""If Moon was Cookie.""  I would definitely recommend this to another Sesame Street fan!",5.0,Just as I remembered!,1347926400.0,"09 18, 2012"
A2LBPO9IZ2IPB1,B000PAO5SS,BookJunky,"[0, 0]","Convenient to order separate if you keep lots ofpillows on the bed.  soft, good quality.  nice fit- wash before use",4.0,extra pillowcases nice,1362441600.0,"03 5, 2013"
AEW97BX48HJHE,B0098O6DLY,"Drake Donegal ""I'd rather be pissed off than ...","[16, 16]","I bought this as a cheap beat up laptop. Turns out it's among the best I've ever owned. A half year into it, after using it 6 - 10 hours most days, it has yet to give me even a single problem. Not one crash, not one malfunction. The only wear came on the keyboard, where the letter paint has come away a bit. Not bad though.Some other reviewers have claimed that this computer is slow. I'm not going to doubt them, but that has not been my experience whatsoever. The computer is as fast as any other that I have used and I run multiple programs (like Photoshop, Word and Firefox with plenty of tabs open) all at once. A friend purchased a Sony Vaio at the same time and has had nothing but problems, including with speed.I recommend this computer.",5.0,"Great value, gets the job done!",1362441600.0,"03 5, 2013"
A1984B0SE2OCZZ,B004EC62VG,MSWoods,"[0, 0]","I purchased a 5th wheel this year. It was recommended to me that I either purchase a quality cover, or don't cover it at all. This Adco Cover was listed in a catalog for considerably more than I paid on Amazon. As I installed it , I was impressed. I feel that it is an excellent product. It fit my camper just right. (Be careful to purchase the right one. Measure your RV length, do not use the Model number length) Fabric is quite satisfactory, plenty of zippers for access, and more than enough built in straps for tying down. Very happy with this purchase.",5.0,Well Worth The Price,1387929600.0,"12 25, 2013"
A2T6TIHEXCPCPD,B004UTSVCQ,Combustorbob,"[0, 0]","This product simply works. It keeps water from getting to my wife's nose. She found the moisture in the oxygen hose a large discomfort. With this installed, no more water up her nose. No batteries needed.",5.0,Stops water in the hose.,1396310400.0,"04 1, 2014"
A3402YY57GSLYT,B0073U2F12,"J. Clyde ""MyBluntOpinion""","[1, 1]","This will entertain you IF you are bored enough. It's worth a buck at redbox, maybe. Not worth the time. Just kind of a 'meh' movie. And the ending was kind of lame to say the least. It was a good idea in theory but turned out to be a bit cheesy at times with terrible dialogue to boot. I had high expectations and anticipated this movie coming out after seeing the preview, but I was let down tremendously. There are better movies out there. If I were you? I wouldn't spend an hour watching 'The Darkest Hour.'",3.0,Oh no the alien lightning storm is gonna get ya!,1338336000.0,"05 30, 2012"
A3PPZ1HCIHM3HA,0789454556,Gen,"[1, 1]","This book, like the other DK Classics (I have King Arthur and Robin Hood as well) is top-notch.  It is a wonderful introduction to one of the great masterpieces of ancient literature.  The illustrations are right on for the subject matter--all in a style reminiscent of ancient greek pottery and frescoes.  The prose is just right for kids this age--descriptive enough to draw them in, but at a quick enough pace that short attention spans don't wander away.If you want to whet your child's appetite for the classics (before ""the world"" out there has a chance to teach them it's uncool or boring) get this book for your 5 to 8 year old.  Two thumbs up!",5.0,Excellent introduction to one of the greatest ancient works,1150416000.0,"06 16, 2006"
A35EL1DWF75NP2,B004T335F6,Graphx,"[0, 0]",I purchased as a Christmas Gift and my nice opened gift and put on right after she open up. Great gift idea for young girl.,4.0,Niece Loves,1357516800.0,"01 7, 2013"
A2PXTYA9BLLE91,B007HON9QY,Natalie Simons,"[0, 0]",This item is very helpful with organizing the mass amounts of legos at our house.  I would definitely recommend to others.,5.0,Great Lego Organizer,1389916800.0,"01 17, 2014"
A3OOPBQFTXJVXX,1935597760,old lady,"[0, 0]","While I didn't feel the book was &#34;literature, the subject matter was interesting and I  enjoyed reading it and can recommend it to others.",3.0,Misremembered Man,1360454400.0,"02 10, 2013"
A3IS23397LB45,0307090310,steve,"[0, 0]","but this ones the niceest, has leather cover instead of plastic wich i really like. displays niceley and holds coins well",4.0,bought many other coin books,1356739200.0,"12 29, 2012"
AWPXTMYGKYM2W,0895556545,Veritas Veritatis,"[28, 29]","If you are a Catholic and/or interestedin knowing what Catholic spirituallife is all about,look no further.""The Three Ages of the Interior Life""is a masterpiece of Christian spiritualityliterature.It is timeless and traditional.A modern exposition for modern manto escape the soul-killing brutalityof ""modernism"".If you have only one book on the subjectof Christian spirituality,this very well may be the one to have.",5.0,What They Never Taught You But You Need To Know,1256428800.0,"10 25, 2009"
A1ALVVNRJCJ6UI,B00AI3RRAA,C. Schormann,"[0, 1]","Works really well. Keyboard touch is good. Backlighting helpful when I don't want to wake my husband up while working on a new play idea. Only drawback, and this is minor to me, is that the unit triples the weight of the iPad. Minor trade off for a good product. Battery life is ridiculously long.",5.0,iPad keyboard,1375574400.0,"08 4, 2013"
A2F97KCNR1NSNB,B00HJETE70,Heather,"[0, 0]",This holiday short was good just because it gives us a little bit more Grim and Lisa. I really like Grim. He is such a wonderful male.,5.0,Grim & Lisa,1388361600.0,"12 30, 2013"
A1GF498HGVOQ58,B000E8OVMG,Michael L.,"[0, 0]",I have no complaints. It is good quality. Not the best but it does what I need it to do.,5.0,Good,1403136000.0,"06 19, 2014"
A3QJMDSZ7J1X9R,1439102856,Mommy of 3,"[0, 0]","I read the entire book waiting for something that I never read. Seriously, the idea that everyone she meets falls in love with her sounds a bit conceited. Her deafness was a complete side note but that is how she tries to live her life. I had no idea who she was before reading about it...maybe now I will recognize her. Just an average read.",3.0,Average autobiography of a self indulgent actress,1341014400.0,"06 30, 2012"
A37ID9BVGUKHA3,0786881720,timothy j baur,"[0, 0]",Great reference book for behind the bar. Use this copy and the 2nd copy. Bargain for the amount of material covered!,5.0,use this book at work,1375833600.0,"08 7, 2013"
A3KLY50WJYJZ1T,B0066GVGQ4,"C. Efthim ""Met Eng""","[0, 0]","My son is a big Umizoomi fan, especially Geo. Having Geo front and center is great for him. Its a little big for his 3 year old frame but it doesn't seem to bother him.",5.0,My son loves it,1379635200.0,"09 20, 2013"
A1U38PWJOZD,B00CO9Z5JQ,meln,"[0, 0]",This was a great read! I just downloaded the sequel.,4.0,Four Stars,1405555200.0,"07 17, 2014"
A15AKOAQ81VGQ3,B009TBMIC4,RGM,"[0, 0]",Thses work great but if you carry your laptop in your backpack or case they easily get stucked and they come off and expect to loose 8 of them within a week!,2.0,They loosen up.,1400284800.0,"05 17, 2014"
AM2PV53UX1JEQ,1572520922,R. Penola,"[3, 3]","The Umbrellas of Cherbourg is quite simply one of the most gorgeous movies ever made -- not only are the visuals eye-popping with day-glo 60s fashion and color, and the French settings awash with sumptuous, tactile beauty -- the cast is stunningly beautiful, every one of them -- and the score, by Michel Legrand, gives the movie a swirlingly romantic narrative that is thru-sung, with no spoken dialog.  It is intoxicating, to say the least.  And the simple, melancholy story grabs and clutches at your throat, since it has the sting of truth.  This is one of those films that makes you so glad that movies were invented.",5.0,GORGEOUS,1011916800.0,"01 25, 2002"
AEZ7RJCVHSEI2,B003VN8ZRI,Peanutsgrammy,"[0, 0]",EXCELLENT ON THE LARGE FROZEN SOFT PRETZELS YOU MAKE AT HOME WITH A LIL SALT.  HAS A LITTLE KICK BUT NOT TOO MUCH.,4.0,TACO BELL CHEESE,1403654400.0,"06 25, 2014"
